left;top;botton;rigth
730;0;305;395
695;35;305;395
685;45;305;395
675;55;305;395
640;90;305;395
630;100;305;395
620;110;305;395
610;120;305;395
575;155;305;395
565;165;305;395
555;175;305;395
510;220;305;395
500;230;305;395
490;240;305;395
455;275;305;395
445;285;305;395
405;295;340;390
405;295;350;380
405;295;360;370
405;295;395;335
405;295;405;325
405;295;415;315
405;295;425;305
405;295;450;150
405;295;440;140
405;295;430;130
405;295;385;85
405;295;375;75
405;295;365;65
405;295;330;30
405;295;320;20
405;295;310;10
405;265;305;35
405;255;305;45
405;245;305;55
405;210;305;90
405;200;305;100
405;190;305;110
405;180;305;120
405;145;305;155
405;135;305;165
405;125;305;175
405;80;305;220
405;70;305;230
405;60;305;240
405;25;305;275
405;15;305;285
405;5;305;295
405;35;305;340
405;45;305;350
405;55;305;360
415;110;305;395
425;120;305;395
460;155;305;395
470;165;305;395
480;175;305;395
525;220;305;395
535;230;305;395
545;240;305;395
580;275;305;395
590;285;305;395
645;295;340;395
655;295;350;395
665;295;360;395
700;295;395;395
710;295;405;395
720;295;415;395
730;295;425;395
575;295;450;395
565;295;440;395
555;295;430;395
510;295;385;395
500;295;375;395
490;295;365;395
455;295;330;395
445;295;320;395
435;295;310;395
405;265;305;390
405;255;305;380
405;245;305;370
405;210;305;335
405;200;305;325
405;190;305;315
405;180;305;305
405;145;305;270
405;135;305;260
405;125;305;250
405;80;305;205
405;70;305;195
405;60;305;185
405;25;305;150
405;15;305;140
405;5;305;130
405;35;305;85
405;45;305;75
405;55;305;65
405;90;305;30
405;100;305;20
405;110;305;10
405;120;305;0
405;155;305;35
405;165;305;45
405;175;305;55
405;220;305;100
405;230;305;110
405;240;305;120
405;275;305;155
405;285;305;165
405;295;340;220
405;295;350;230
405;295;360;240
405;295;395;275
405;295;405;285
405;295;415;295
460;295;450;395
470;295;440;395
480;295;430;395
525;295;385;395
535;295;375;395
545;295;365;395
580;295;330;395
590;295;320;395
600;295;310;395
645;265;305;395
655;255;305;395
665;245;305;395
700;210;305;395
710;200;305;395
720;190;305;395
730;180;305;395
695;145;305;395
685;135;305;395
675;125;305;395
630;80;305;395
620;70;305;395
610;60;305;395
575;25;305;395
565;15;305;395
555;5;305;395
510;35;305;395
500;45;305;395
490;55;305;395
455;90;305;395
445;100;305;395
435;110;305;395
405;155;305;390
405;165;305;380
405;175;305;370
405;220;305;325
405;230;305;315
405;240;305;305
405;275;305;270
405;285;305;260
405;295;340;205
405;295;350;195
405;295;360;185
405;295;395;150
405;295;405;140
405;295;415;130
405;295;450;35
405;295;440;45
405;295;430;55
405;295;385;100
405;295;375;110
405;295;365;120
405;295;330;155
405;295;320;165
405;295;310;175
405;265;305;220
405;255;305;230
405;245;305;240
405;210;305;275
405;200;305;285
405;190;305;295
405;145;305;340
405;135;305;350
405;125;305;360
415;70;305;395
425;60;305;395
460;25;305;395
470;15;305;395
480;5;305;395
525;35;305;395
535;45;305;395
545;55;305;395
580;90;305;395
590;100;305;395
600;110;305;395
645;155;305;395
655;165;305;395
665;175;305;395
710;220;305;395
720;230;305;395
730;240;305;395
695;275;305;395
685;285;305;395
630;295;340;395
620;295;350;395
610;295;360;395
575;295;395;395
565;295;405;395
555;295;415;395
405;295;450;390
405;295;440;380
405;295;430;370
405;295;385;325
405;295;375;315
405;295;365;305
405;295;330;270
405;295;320;260
405;295;310;250
405;265;305;205
405;255;305;195
405;245;305;185
405;210;305;150
405;200;305;140
405;190;305;130
405;145;305;85
405;135;305;75
405;125;305;65
405;80;305;20
405;70;305;10
405;60;305;0
405;25;305;35
405;15;305;45
405;5;305;55
405;35;305;100
405;45;305;110
405;55;305;120
405;90;305;155
405;100;305;165
405;110;305;175
405;155;305;220
405;165;305;230
405;175;305;240
405;220;305;285
405;230;305;295
405;275;305;340
405;285;305;350
415;295;350;395
425;295;360;395
460;295;395;395
470;295;405;395
480;295;415;395
645;295;450;395
655;295;440;395
665;295;430;395
710;295;385;395
720;295;375;395
730;295;365;395
695;295;330;395
685;295;320;395
675;295;310;395
630;265;305;395
620;255;305;395
610;245;305;395
575;210;305;395
565;200;305;395
555;190;305;395
510;145;305;395
500;135;305;395
490;125;305;395
445;80;305;395
435;70;305;395
405;25;305;390
405;15;305;380
405;5;305;370
405;35;305;325
405;45;305;315
405;55;305;305
405;90;305;270
405;100;305;260
405;110;305;250
405;155;305;205
405;165;305;195
405;175;305;185
405;220;305;140
405;230;305;130
405;275;305;85
405;285;305;75
405;295;340;20
405;295;350;10
405;295;360;0
405;295;395;35
405;295;405;45
405;295;415;55
405;295;450;220
405;295;440;230
405;295;430;240
405;295;385;285
405;295;375;295
405;295;330;340
405;295;320;350
405;295;310;360
415;255;305;395
425;245;305;395
460;210;305;395
470;200;305;395
480;190;305;395
525;145;305;395
535;135;305;395
545;125;305;395
590;80;305;395
600;70;305;395
645;25;305;395
655;15;305;395
665;5;305;395
710;35;305;395
720;45;305;395
730;55;305;395
695;90;305;395
685;100;305;395
675;110;305;395
630;155;305;395
620;165;305;395
610;175;305;395
565;220;305;395
555;230;305;395
510;275;305;395
500;285;305;395
445;295;340;395
435;295;350;395
405;295;395;390
405;295;405;380
405;295;415;370
405;295;450;205
405;295;440;195
405;295;430;185
405;295;385;140
405;295;375;130
405;295;330;85
405;295;320;75
405;295;310;65
405;265;305;20
405;255;305;10
405;245;305;0
405;210;305;35
405;200;305;45
405;190;305;55
405;145;305;100
405;135;305;110
405;125;305;120
405;80;305;165
405;70;305;175
405;25;305;220
405;15;305;230
405;5;305;240
405;35;305;285
405;45;305;295
405;90;305;340
405;100;305;350
405;110;305;360
415;165;305;395
425;175;305;395
470;220;305;395
480;230;305;395
525;275;305;395
535;285;305;395
590;295;340;395
600;295;350;395
645;295;395;395
655;295;405;395
665;295;415;395
630;295;450;395
620;295;440;395
610;295;430;395
565;295;385;395
555;295;375;395
510;295;330;395
500;295;320;395
490;295;310;395
445;265;305;395
435;255;305;395
405;210;305;390
405;200;305;380
405;190;305;370
405;145;305;325
405;135;305;315
405;125;305;305
405;80;305;260
405;70;305;250
405;25;305;205
405;15;305;195
405;5;305;185
405;35;305;140
405;45;305;130
405;90;305;85
405;100;305;75
405;110;305;65
405;155;305;20
405;165;305;10
405;175;305;0
405;220;305;45
405;230;305;55
405;275;305;100
405;285;305;110
405;295;340;165
405;295;350;175
405;295;395;220
405;295;405;230
405;295;415;240
415;295;440;395
425;295;430;395
470;295;385;395
480;295;375;395
525;295;330;395
535;295;320;395
545;295;310;395
590;265;305;395
600;255;305;395
645;210;305;395
655;200;305;395
665;190;305;395
710;145;305;395
720;135;305;395
730;125;305;395
685;80;305;395
675;70;305;395
630;25;305;395
620;15;305;395
610;5;305;395
565;35;305;395
555;45;305;395
510;90;305;395
500;100;305;395
490;110;305;395
445;155;305;395
435;165;305;395
405;220;305;380
405;230;305;370
405;275;305;325
405;285;305;315
405;295;340;260
405;295;350;250
405;295;395;205
405;295;405;195
405;295;415;185
405;295;450;20
405;295;440;10
405;295;430;0
405;295;385;45
405;295;375;55
405;295;330;100
405;295;320;110
405;295;310;120
405;265;305;165
405;255;305;175
405;210;305;220
405;200;305;230
405;190;305;240
405;145;305;285
405;135;305;295
405;80;305;350
405;70;305;360
415;15;305;395
425;5;305;395
470;35;305;395
480;45;305;395
525;90;305;395
535;100;305;395
545;110;305;395
590;155;305;395
600;165;305;395
655;220;305;395
665;230;305;395
710;275;305;395
720;285;305;395
685;295;340;395
675;295;350;395
630;295;395;395
620;295;405;395
610;295;415;395
445;295;450;395
435;295;440;395
405;295;385;380
405;295;375;370
405;295;330;325
405;295;320;315
405;295;310;305
405;265;305;260
405;255;305;250
405;210;305;205
405;200;305;195
405;190;305;185
405;145;305;140
405;135;305;130
405;80;305;75
405;70;305;65
405;25;305;20
405;15;305;10
405;5;305;0
405;35;305;45
405;45;305;55
405;90;305;100
405;100;305;110
405;110;305;120
405;155;305;165
405;165;305;175
405;220;305;230
405;230;305;240
405;275;305;285
405;285;305;295
405;295;340;350
405;295;350;360
415;295;405;395
425;295;415;395
590;295;450;395
600;295;440;395
655;295;385;395
665;295;375;395
710;295;330;395
720;295;320;395
730;295;310;395
685;265;305;395
675;255;305;395
630;210;305;395
620;200;305;395
610;190;305;395
565;145;305;395
555;135;305;395
500;80;305;395
490;70;305;395
445;25;305;395
435;15;305;395
405;35;305;380
405;45;305;370
405;90;305;325
405;100;305;315
405;110;305;305
405;155;305;260
405;165;305;250
405;220;305;195
405;230;305;185
405;275;305;140
405;285;305;130
405;295;340;75
405;295;350;65
405;295;395;20
405;295;405;10
405;295;415;0
405;295;450;165
405;295;440;175
405;295;385;230
405;295;375;240
405;295;330;285
405;295;320;295
405;265;305;350
405;255;305;360
415;200;305;395
425;190;305;395
470;145;305;395
480;135;305;395
535;80;305;395
545;70;305;395
590;25;305;395
600;15;305;395
655;35;305;395
665;45;305;395
710;90;305;395
720;100;305;395
730;110;305;395
685;155;305;395
675;165;305;395
620;220;305;395
610;230;305;395
565;275;305;395
555;285;305;395
500;295;340;395
490;295;350;395
445;295;395;395
435;295;405;395
405;295;450;260
405;295;440;250
405;295;385;195
405;295;375;185
405;295;330;140
405;295;320;130
405;265;305;75
405;255;305;65
405;210;305;20
405;200;305;10
405;190;305;0
405;145;305;45
405;135;305;55
405;80;305;110
405;70;305;120
405;25;305;165
405;15;305;175
405;35;305;230
405;45;305;240
405;90;305;285
405;100;305;295
405;155;305;350
405;165;305;360
415;220;305;395
425;230;305;395
470;275;305;395
480;285;305;395
535;295;340;395
545;295;350;395
590;295;395;395
600;295;405;395
685;295;450;395
675;295;440;395
620;295;385;395
610;295;375;395
565;295;330;395
555;295;320;395
500;265;305;395
490;255;305;395
445;210;305;395
435;200;305;395
405;145;305;380
405;135;305;370
405;80;305;315
405;70;305;305
405;25;305;260
405;15;305;250
405;35;305;195
405;45;305;185
405;90;305;140
405;100;305;130
405;155;305;75
405;165;305;65
405;220;305;10
405;230;305;0
405;275;305;45
405;285;305;55
405;295;340;110
405;295;350;120
405;295;395;165
405;295;405;175
405;295;450;350
405;295;440;360
415;295;385;395
425;295;375;395
470;295;330;395
480;295;320;395
535;265;305;395
545;255;305;395
590;210;305;395
600;200;305;395
655;145;305;395
665;135;305;395
720;80;305;395
730;70;305;395
685;25;305;395
675;15;305;395
620;35;305;395
610;45;305;395
565;90;305;395
555;100;305;395
500;155;305;395
490;165;305;395
435;220;305;395
405;275;305;380
405;285;305;370
405;295;340;315
405;295;350;305
405;295;395;260
405;295;405;250
405;295;450;75
405;295;440;65
405;295;385;10
405;295;375;0
405;295;330;45
405;295;320;55
405;265;305;110
405;255;305;120
405;210;305;165
405;200;305;175
405;145;305;230
405;135;305;240
405;80;305;295
405;25;305;350
405;15;305;360
415;35;305;395
425;45;305;395
470;90;305;395
480;100;305;395
535;155;305;395
545;165;305;395
600;220;305;395
655;275;305;395
665;285;305;395
720;295;340;395
730;295;350;395
685;295;395;395
675;295;405;395
500;295;450;395
490;295;440;395
435;295;385;395
405;295;330;380
405;295;320;370
405;265;305;315
405;255;305;305
405;210;305;260
405;200;305;250
405;145;305;195
405;135;305;185
405;80;305;130
405;25;305;75
405;15;305;65
405;35;305;10
405;45;305;0
405;90;305;45
405;100;305;55
405;155;305;110
405;165;305;120
405;220;305;175
405;275;305;230
405;285;305;240
405;295;340;295
405;295;395;350
405;295;405;360
535;295;450;395
545;295;440;395
600;295;385;395
655;295;330;395
665;295;320;395
720;265;305;395
730;255;305;395
685;210;305;395
675;200;305;395
620;145;305;395
610;135;305;395
555;80;305;395
500;25;305;395
490;15;305;395
435;35;305;395
405;90;305;380
405;100;305;370
405;155;305;315
405;165;305;305
405;220;305;250
405;275;305;195
405;285;305;185
405;295;340;130
405;295;395;75
405;295;405;65
405;295;450;110
405;295;440;120
405;295;385;175
405;295;330;230
405;295;320;240
405;265;305;295
405;210;305;350
405;200;305;360
415;145;305;395
425;135;305;395
480;80;305;395
535;25;305;395
545;15;305;395
600;35;305;395
655;90;305;395
665;100;305;395
720;155;305;395
730;165;305;395
675;220;305;395
620;275;305;395
610;285;305;395
555;295;340;395
500;295;395;395
490;295;405;395
405;295;450;315
405;295;440;305
405;295;385;250
405;295;330;195
405;295;320;185
405;265;305;130
405;210;305;75
405;200;305;65
405;145;305;10
405;135;305;0
405;80;305;55
405;25;305;110
405;15;305;120
405;35;305;175
405;90;305;230
405;100;305;240
405;155;305;295
405;220;305;360
415;275;305;395
425;285;305;395
480;295;340;395
535;295;395;395
545;295;405;395
720;295;450;395
730;295;440;395
675;295;385;395
620;295;330;395
610;295;320;395
555;265;305;395
500;210;305;395
490;200;305;395
435;145;305;395
405;80;305;370
405;25;305;315
405;15;305;305
405;35;305;250
405;90;305;195
405;100;305;185
405;155;305;130
405;220;305;65
405;275;305;10
405;285;305;0
405;295;340;55
405;295;395;110
405;295;405;120
405;295;450;295
405;295;385;360
415;295;330;395
425;295;320;395
480;265;305;395
535;210;305;395
545;200;305;395
600;145;305;395
665;80;305;395
720;25;305;395
730;15;305;395
675;35;305;395
620;90;305;395
610;100;305;395
555;155;305;395
490;220;305;395
435;275;305;395
405;295;340;370
405;295;395;315
405;295;405;305
405;295;450;130
405;295;385;65
405;295;330;10
405;295;320;0
405;265;305;55
405;210;305;110
405;200;305;120
405;145;305;175
405;80;305;240
405;25;305;295
405;35;305;360
415;90;305;395
425;100;305;395
480;155;305;395
545;220;305;395
600;275;305;395
665;295;340;395
720;295;395;395
730;295;405;395
555;295;450;395
490;295;385;395
435;295;330;395
405;265;305;370
405;210;305;315
405;200;305;305
405;145;305;250
405;80;305;185
405;25;305;130
405;35;305;65
405;90;305;10
405;100;305;0
405;155;305;55
405;220;305;120
405;275;305;175
405;295;340;240
405;295;395;295
480;295;450;395
545;295;385;395
600;295;330;395
665;265;305;395
720;210;305;395
730;200;305;395
675;145;305;395
610;80;305;395
555;25;305;395
490;35;305;395
435;90;305;395
405;155;305;370
405;220;305;305
405;275;305;250
405;295;340;185
405;295;395;130
405;295;450;55
405;295;385;120
405;295;330;175
405;265;305;240
405;210;305;295
405;145;305;360
425;80;305;395
480;25;305;395
545;35;305;395
600;90;305;395
665;155;305;395
730;220;305;395
675;275;305;395
610;295;340;395
555;295;395;395
405;295;450;370
405;295;385;305
405;295;330;250
405;265;305;185
405;210;305;130
405;145;305;65
405;80;305;0
405;25;305;55
405;35;305;120
405;90;305;175
405;155;305;240
405;275;305;360
425;295;340;395
480;295;395;395
665;295;450;395
730;295;385;395
675;295;330;395
610;265;305;395
555;210;305;395
490;145;305;395
405;25;305;370
405;35;305;305
405;90;305;250
405;155;305;185
405;275;305;65
405;295;340;0
405;295;395;55
405;295;450;240
405;295;330;360
425;265;305;395
480;210;305;395
545;145;305;395
665;25;305;395
730;35;305;395
675;90;305;395
610;155;305;395
490;275;305;395
405;295;395;370
405;295;450;185
405;295;330;65
405;265;305;0
405;210;305;55
405;145;305;120
405;25;305;240
405;90;305;360
425;155;305;395
545;275;305;395
665;295;395;395
610;295;450;395
490;295;330;395
405;210;305;370
405;145;305;305
405;25;305;185
405;90;305;65
405;155;305;0
405;275;305;120
405;295;395;240
425;295;450;395
545;295;330;395
665;210;305;395
730;145;305;395
610;25;305;395
490;90;305;395
405;275;305;305
405;295;395;185
405;295;450;0
405;295;330;120
